id,created_at,operator_name,station_id,raw_scan,part_id,serial_number,batch_comment,idempotency_key,dashboard_notes
11134,2025-12-08 15:28:26+00,Faye,OP4,,100759EW,759EW13797,,,
11108,2025-12-08 14:05:05+00,Faye,OP4,,100759EW,759EW13796,,,
11095,2025-12-08 13:25:00+00,Faye,OP4,,100759EW,759EW13793,,,
11081,2025-12-08 12:54:34+00,Faye,OP4,,100759EW,759EW13792,,,
11073,2025-12-08 12:22:26+00,Faye,OP4,,100759EW,759EW13791,,,
11070,2025-12-08 11:55:34+00,Faye,OP4,,100759EW,759EW13790,,,
10953,2025-12-04 21:26:21+00,Faye,OP4,,100759EW,759EW13795,,,
10947,2025-12-04 20:51:37+00,Faye,OP4,,100759EW,759EW13794,,,
9907,2025-11-25 14:05:11+00,Maria L,OP12,,100759EW,759EW13789,,,
9899,2025-11-25 13:27:37+00,Maria L,OP12,,100759EW,759EW13788,,,
6633,2025-12-15 07:06:02+00,Faye,OP4,+B446100759NW1/$+759NW13608E,100759NW,759NW13608,,,
11738,2025-12-11 21:29:34+00,Faye,OP4,,100759NW,759NW13607,,,
10401,2025-12-01 20:56:42+00,Laura,MAIN,,100759WC,759WC10673,,,
10829,2025-12-04 13:31:42+00,Laura,MAIN,,100760,76012644,,,
10807,2025-12-04 12:28:12+00,Laura,MAIN,,100760,76012643,,,
9720,2025-11-19 13:57:26+00,Mercedes,MAIN,,100760,76012642,,,
9719,2025-11-19 13:55:45+00,Mercedes,MAIN,,100760,76012641,,,
11825,2025-12-18 17:35:26.527809+00,Debbie M,OP10,+B446100760E1/$+760E132820,100760E,760E132820,,760E132820-OP10-1766079326400,
11824,2025-12-18 17:33:40.389052+00,Debbie M,OP10,+B446100760E1/$+760E13281%,100760E,760E132819,,760E13281-OP10-1766079219994,
11806,2025-12-18 15:38:27.456641+00,Debbie G,MAIN,+B446100760E1/$+760E13280+,100760E,760E13280,,,
11805,2025-12-18 15:38:21.264159+00,Debbie G,MAIN,+B446100760E1/$+760E132796,100760E,760E13279,,,
11804,2025-12-18 15:38:14.806164+00,Debbie G,MAIN,+B446100760E1/$+760E132785,100760E,760E13278,,,
11803,2025-12-18 15:38:09.666407+00,Debbie G,MAIN,+B446100760E1/$+760E132774,100760E,760E13277,,,
9663,2025-12-18 13:43:12.760595+00,Debbie G,MAIN,+B446100760E1/$+760E132763,100760E,760E13276,,,
9662,2025-12-18 13:43:05.832575+00,Debbie G,MAIN,+B446100760E1/$+760E132752,100760E,760E13275,,,
6553,2025-12-17 12:00:00+00,Faye,,,100760E,760E13274,,,
11338,2025-12-09 16:29:26+00,Faye,OP4,,100760E,760E13273,,,
11330,2025-12-09 15:59:50+00,Faye,OP4,,100760E,760E13272,,,
9852,2025-11-24 18:09:59+00,Laura,MAIN,,100760E,760E13271,,,
9850,2025-11-24 17:58:27+00,Laura,MAIN,,100760E,760E13270,,,
9849,2025-11-24 17:41:24+00,Laura,MAIN,,100760E,760E13269,,,
9847,2025-11-24 16:58:12+00,Laura,MAIN,,100760E,760E13268,,,
9844,2025-11-24 16:43:11+00,Laura,MAIN,,100760E,760E13267,,,
9837,2025-11-21 19:31:03+00,Laura,MAIN,,100760E,760E132662,,,
9836,2025-11-21 19:30:56+00,Laura,MAIN,,100760E,760E132651,,,
9835,2025-11-21 19:30:45+00,Laura,MAIN,,100760E,760E132640,,,
9722,2025-11-19 13:55:39+00,Mercedes,MAIN,,100760E,760E13262,,,
9721,2025-11-19 13:55:35+00,Mercedes,MAIN,,100760E,760E13261,,,
12089,2025-12-22 15:23:59.402727+00,Faye,OP4,+B446100760E21/$+760E2107196,100760E2,760E2107196,,760E2107196-OP4-1766417001279,
12075,2025-12-22 14:53:20.287663+00,Faye,OP4,+B446100760E21/$+760E2107185,100760E2,760E210718,,760E2107185-OP4-1766415162168,
6865,2025-12-16 10:29:46+00,Faye,OP4,+B446100760E21/$+760E2107174,100760E2,760E210717,,,
10054,2025-11-26 12:29:53+00,Amanda,OP2,,100760E2,760E210716,SO,,
9797,2025-11-20 20:24:10+00,Laura,MAIN,,100760E2,760E2107152,,,
84,2025-12-17 19:23:27.341328+00,Debbie,MAIN,+B446100760EL1/$+760EL125090,100760EL,760EL12509,,,
83,2025-12-17 19:23:17.349375+00,Debbie,MAIN,+B446100760EL1/$+760EL12508%,100760EL,760EL12508,,,
82,2025-12-17 19:23:10.017011+00,Debbie,MAIN,+B446100760EL1/$+760EL12507+,100760EL,760EL12507,,,
11318,2025-12-09 15:21:45+00,Faye,OP4,,100760EL,760EL12506,,,
11305,2025-12-09 14:45:29+00,Faye,OP4,,100760EL,760EL12505,,,
11295,2025-12-09 14:16:10+00,Faye,OP4,,100760EL,760EL12504,,,
10934,2025-12-04 19:57:13+00,Faye,OP4,,100760EL,760EL12503,,,
10922,2025-12-04 19:18:51+00,Faye,OP4,,100760EL,760EL12502,,,
10879,2025-12-04 16:28:35+00,Laura,MAIN,,100760EL,760EL12501,,,
10877,2025-12-04 16:28:21+00,Laura,MAIN,,100760EL,760EL12500,,,
10841,2025-12-04 14:15:49+00,Laura,MAIN,,100760EL,760EL12499,,,
10777,2025-12-03 20:00:15+00,Faye,OP4,,100760EL,760EL124987,,,
10318,2025-12-01 16:35:25+00,Faye,OP4,,100760EL,760EL1249,,,
10279,2025-12-01 14:28:55+00,Faye,OP4,,100760EL,760EL12495,,,
6554,2025-12-17 12:00:00+00,Faye,,,100760ELN,760ELN10300,,,
11282,2025-12-09 13:29:15+00,Faye,OP4,,100760ELN,760ELN10296,,,
11267,2025-12-09 12:53:43+00,Faye,OP4,,100760ELN,760ELN10295,,,
11253,2025-12-09 12:21:32+00,Faye,OP4,,100760ELN,760ELN10294,,,
11243,2025-12-09 11:47:48+00,Faye,OP4,,100760ELN,760ELN10293,,,
11234,2025-12-08 21:23:29+00,Faye,OP4,,100760ELN,760ELN10292,,,
11224,2025-12-08 20:52:00+00,Faye,OP4,,100760ELN,760ELN10291,,,
9869,2025-11-24 21:29:14+00,Laura,MAIN,,100760ELN,760ELN10290,,,
9868,2025-11-24 21:28:54+00,Laura,MAIN,,100760ELN,760ELN102896,,,
9867,2025-11-24 21:28:38+00,Laura,MAIN,,100760ELN,760ELN102885,,,
9866,2025-11-24 21:28:06+00,Laura,MAIN,,100760ELN,760ELN102874,,,
6843,2025-12-16 09:18:36+00,Faye,OP4,+B446100760KN1/$+760KN104228,100760KN,760KN10422,,,
6817,2025-12-16 07:43:21+00,Faye,OP4,+B446100760KN1/$+760KN104217,100760KN,760KN10421,,,
10853,2025-12-04 14:50:39+00,Faye,OP4,,100760KN,760KN10420,,,
10840,2025-12-04 14:11:31+00,Faye,OP4,,100760KN,760KN10419,,,
9936,2025-11-25 15:04:45+00,Maria L,OP12,,100760KN,760KN10418,,,
9996,2025-11-25 19:30:29+00,Stephanie,MAIN,,100780EW,780EW10804,,,
9985,2025-11-25 18:13:59+00,Stephanie,MAIN,,100780EW,780EW10803,,,
9972,2025-11-25 17:30:40+00,Stephanie,MAIN,,100780EW,780EW10802,,,
9967,2025-11-25 17:03:32+00,Stephanie,MAIN,,100780EW,780EW10801,,,
9958,2025-11-25 16:08:58+00,Stephanie,MAIN,,100780EW,780EW10800,,,
9906,2025-11-25 13:56:26+00,Stephanie,MAIN,,100780EW,780EW10805,,,
10694,2025-12-03 15:33:15+00,Faye,OP4,,100780NKNW,780NKNW10242,,,
9937,2025-11-25 15:09:01+00,Maria G,OP7,,301-PFR60WE2,PFR60WE214501,,,
9923,2025-11-25 14:38:55+00,Maria G,OP7,,301-PFR60WE2,PFR60WE214500,,,
9922,2025-11-25 14:37:49+00,Maria G,OP7,,301-PFR60WE2,PFR60WE214499,,,
9920,2025-11-25 14:35:45+00,Maria G,OP7,,301-PFR60WE2,PFR60WE214498,,,
9894,2025-11-25 13:05:28+00,Maria G,OP7,,301-PFR60WE2,PFR60WE214497,,,
9893,2025-11-25 13:05:03+00,Maria G,OP7,,301-PFR60WE2,PFR60WE214496,,,
10886,2025-12-04 17:12:30+00,Maria G,OP7,,4461,EBS757EW10168,,,
6881,2025-12-16 10:58:47+00,Evis,MAIN,01008100162502581125120221MGC1S17755,536713-001,MGC1S17755,,,
6880,2025-12-16 10:58:29+00,Evis,MAIN,01008100162502581125120221MGC1S17756,536713-001,MGC1S17756,,,
6879,2025-12-16 10:57:51+00,Evis,MAIN,01008100162502581125120221MGC1S17754,536713-001,MGC1S17754,,,
10640,2025-12-03 13:16:06+00,Maria L,OP12,,536713-001,MGC1S17753,,,
10632,2025-12-03 12:50:27+00,Maria L,OP12,,536713-001,MGC1S17752,,,
10624,2025-12-03 12:26:21+00,Maria L,OP12,,536713-001,MGC1S17751,,,
10617,2025-12-03 11:49:25+00,Maria L,OP12,,536713-001,MGC1S17750,,,
10593,2025-12-02 20:35:08+00,Maria L,OP12,,536713-001,MGC1S17749,,,
10579,2025-12-02 20:00:35+00,Maria L,OP12,,536713-001,MGC1S17748,,,
10569,2025-12-02 19:35:53+00,Maria L,OP12,,536713-001,MGC117747,SO,,
10566,2025-12-02 19:10:26+00,Maria L,OP12,,536713-001,MGC117746,SO,,
10270,2025-12-01 14:04:23+00,Maria G,OP7,,536713-001,MGC117745,SO,,
10269,2025-12-01 14:03:18+00,Maria G,OP7,,536713-001,MGC117744,SO,,
10268,2025-12-01 14:01:32+00,Maria G,OP7,,536713-001,MGC117743,SO,,
12090,2025-12-22 15:27:01.393081+00,Amanda,OP2,01008100162502651125121021MGC2S104152,536713-002,MGC2S104152,,MGC2S104152-OP2-1766417186212,
12081,2025-12-22 15:03:09.645821+00,Sarah,OP3,01008100162502651125121021MGC2S104153,536713-002,MGC2S104153,,MGC2S104153-OP3-1766415789453,
12069,2025-12-22 14:50:21.316656+00,Amanda,OP2,01008100162502651125121021MGC2S104151,536713-002,MGC2S104151,,MGC2S104151-OP2-1766414986220,
12054,2025-12-22 14:16:19.309117+00,Amanda,OP2,01008100162502651125121021MGC2S104150,536713-002,MGC2S104150,,MGC2S104150-OP2-1766412944137,
12044,2025-12-22 14:06:52.492835+00,Sarah,OP3,01008100162502651125121021MGC2S104145,536713-002,MGC2S104145,,MGC2S104145-OP3-1766412412258,
12036,2025-12-22 13:50:56.642767+00,Sarah,OP3,01008100162502651125121021MGC2S104144,536713-002,MGC2S104144,,MGC2S104144-OP3-1766411456451,
12034,2025-12-22 13:48:04.762439+00,Amanda,OP2,01008100162502651125121021MGC2S104149,536713-002,MGC2S104149,,MGC2S104149-OP2-1766411249664,
12018,2025-12-22 13:16:25.051466+00,Sarah,OP3,01008100162502651125121021MGC2S104143,536713-002,MGC2S104143,,MGC2S104143-OP3-1766409370199,
12012,2025-12-22 12:59:59.632921+00,Amanda,OP2,01008100162502651125121021MGC2S104148,536713-002,MGC2S104148,,MGC2S104148-OP2-1766408364262,
12007,2025-12-22 12:42:24.291156+00,Sarah,OP3,01008100162502651125121021MGC2S104142,536713-002,MGC2S104142,,MGC2S104142-OP3-1766407329697,
12003,2025-12-22 12:27:10.249988+00,Amanda,OP2,01008100162502651125121021MGC2S104147,536713-002,MGC2S104147,,MGC2S104147-OP2-1766406395111,
11933,2025-12-19 16:46:34.515417+00,Sarah,OP3,01008100162502651125121021MGC2S104141,536713-002,MGC2S104141,,MGC2S104141-OP3-1766162787266,
11924,2025-12-19 15:37:40.983853+00,Sarah,OP3,01008100162502651125121021MGC2S104140,536713-002,MGC2S104140,,MGC2S104140-OP3-1766158653747,
11918,2025-12-19 15:09:15.834589+00,Sarah,OP3,01008100162502651125121021MGC2S104139,536713-002,MGC2S104139,,MGC2S104139-OP3-1766156948628,
11912,2025-12-19 14:35:46.987611+00,Sarah,OP3,01008100162502651125121021MGC2S104138,536713-002,MGC2S104138,,MGC2S104138-OP3-1766154939755,
11902,2025-12-19 13:49:08.873502+00,Sarah,OP3,01008100162502651125121021MGC2S104137,536713-002,MGC2S104137,,MGC2S104137-OP3-1766152141630,
11895,2025-12-19 12:50:06.751375+00,Sarah,OP3,01008100162502651125121021MGC2S104136,536713-002,MGC2S104136,,MGC2S104136-OP3-1766148599554,
11892,2025-12-19 12:06:10.493679+00,Sarah,OP3,01008100162502651125121021MGC2S104135,536713-002,MGC2S104135,,MGC2S104135-OP3-1766145963262,
11889,2025-12-18 20:57:26+00,Sarah,OP3,,536713-002,MGC2S104134,,,
11888,2025-12-18 20:22:11+00,Sarah,OP3,,536713-002,MGC2S104133,,,
11887,2025-12-18 19:49:47+00,Sarah,OP3,,536713-002,MGC2S104132,,,
11886,2025-12-18 19:29:10+00,Sarah,OP3,,536713-002,MGC2S104131,,,
11885,2025-12-18 18:30:46+00,Sarah,OP3,,536713-002,MGC2S104130,,,
11884,2025-12-18 17:53:25+00,Sarah,OP3,,536713-002,MGC2S104129,,,
11883,2025-12-18 17:25:30+00,Sarah,OP3,,536713-002,MGC2S104128,,,
11882,2025-12-18 15:52:00+00,Sarah,OP3,,536713-002,MGC2S104127,,,
11881,2025-12-18 15:34:46+00,Sarah,OP3,,536713-002,MGC2S104126,,,
11880,2025-12-18 15:06:18+00,Sarah,OP3,,536713-002,MGC2S104125,,,
11879,2025-12-18 14:33:23+00,Sarah,OP3,,536713-002,MGC2S104124,,,
11878,2025-12-18 14:00:40+00,Sarah,OP3,,536713-002,MGC2S104123,,,
11877,2025-12-18 13:10:19+00,Sarah,OP3,,536713-002,MGC2S104122,,,
11876,2025-12-18 12:57:50+00,Sarah,OP3,,536713-002,MGC2S104121,,,
11875,2025-12-18 12:15:04+00,Sarah,OP3,,536713-002,MGC2S104120,,,
11874,2025-12-18 11:54:24+00,Sarah,OP3,,536713-002,MGC2S104119,,,
7007,2025-12-17 21:15:16+00,Sarah,OP3,01008100162502651125121021MGC2S104109,536713-002,MGC2S104109,,,
6999,2025-12-17 20:47:10+00,Sarah,OP3,01008100162502651125121021MGC2S104108,536713-002,MGC2S104108,,,
110,2025-12-17 20:31:39.849864+00,Sarah,OP3,01008100162502651125121021MGC2S104118,536713-002,MGC2S104118,,,
6994,2025-12-17 20:16:17+00,Sarah,OP3,01008100162502651125121021MGC2S104107,536713-002,MGC2S104107,,,
104,2025-12-17 20:09:49.431431+00,Sarah,OP3,01008100162502651125121021MGC2S104117,536713-002,MGC2S104117,,,
6993,2025-12-17 19:43:20+00,Sarah,OP3,01008100162502651125121021MGC2S104106,536713-002,MGC2S104106,,,
6991,2025-12-17 19:05:55+00,Sarah,OP3,01008100162502651125121021MGC2S104105,536713-002,MGC2S104105,,,
6989,2025-12-17 18:50:26+00,Sarah,OP3,01008100162502651125121021MGC2S104104,536713-002,MGC2S104104,,,
6555,2025-12-17 12:00:00+00,Sarah,,,536713-002,MGC2S104110,,,
6979,2025-12-16 16:11:25+00,Sarah,OP3,01008100162502651125121021MGC2S104103,536713-002,MGC2S104103,,,
6959,2025-12-16 15:17:47+00,Sarah,OP3,01008100162502651125121021MGC2S104102,536713-002,MGC2S104102,,,
6949,2025-12-16 14:51:27+00,Sarah,OP3,01008100162502651125121021MGC2S104101,536713-002,MGC2S104101,,,
6936,2025-12-16 14:15:23+00,Sarah,OP3,01008100162502651125121021MGC2S104100,536713-002,MGC2S104100,,,
6933,2025-12-16 13:59:49+00,Sarah,OP3,01008100162502651125121021MGC2S104099,536713-002,MGC2S104099,,,
6926,2025-12-16 13:27:26+00,Sarah,OP3,01008100162502651125121021MGC2S104098,536713-002,MGC2S104098,,,
6914,2025-12-16 12:50:35+00,Sarah,OP3,01008100162502651125121021MGC2S104097,536713-002,MGC2S104097,,,
6900,2025-12-16 11:24:43+00,Sarah,OP3,01008100162502651125121021MGC2S104096,536713-002,MGC2S104096,,,
6891,2025-12-16 11:05:02+00,Sarah,OP3,01008100162502651125121021MGC2S104095,536713-002,MGC2S104095,,,
6863,2025-12-16 10:25:41+00,Sarah,OP3,01008100162502651125121021MGC2S104094,536713-002,MGC2S104094,,,
6856,2025-12-16 10:03:13+00,Sarah,OP3,01008100162502651125121021MGC2S104093,536713-002,MGC2S104093,,,
6844,2025-12-16 09:19:37+00,Sarah,OP3,01008100162502651125121021MGC2S104092,536713-002,MGC2S104092,,,
6838,2025-12-16 09:00:11+00,Sarah,OP3,01008100162502651125121021MGC2S104091,536713-002,MGC2S104091,,,
6823,2025-12-16 08:08:10+00,Sarah,OP3,01008100162502651125121021MGC2S104090,536713-002,MGC2S104090,,,
6820,2025-12-16 07:51:16+00,Sarah,OP3,01008100162502651125121021MGC2S104089,536713-002,MGC2S104089,,,
6810,2025-12-16 07:13:37+00,Sarah,OP3,01008100162502651125121021MGC2S104088,536713-002,MGC2S104088,,,
6807,2025-12-16 06:48:38+00,Sarah,OP3,01008100162502651125121021MGC2S104087,536713-002,MGC2S104087,,,
6783,2025-12-15 16:06:36+00,Sarah,OP3,01008100162502651125121021MGC2S104086,536713-002,MGC2S104086,,,
6778,2025-12-15 15:52:51+00,Sarah,OP3,01008100162502651125121021MGC2S104085,536713-002,MGC2S104085,,,
6777,2025-12-15 15:48:08+00,Sarah,OP3,01008100162502651125121021MGC2S104084,536713-002,MGC2S104084,,,
6776,2025-12-15 15:47:53+00,Sarah,OP3,01008100162502651125121021MGC2S104083,536713-002,MGC2S104083,,,
6750,2025-12-15 13:57:04+00,Sarah,OP3,01008100162502651125121021MGC2S104082,536713-002,MGC2S104082,,,
6745,2025-12-15 13:31:33+00,Sarah,OP3,01008100162502651125121021MGC2S104081,536713-002,MGC2S104081,,,
6735,2025-12-15 12:50:30+00,Sarah,OP3,01008100162502651125121021MGC2S104080,536713-002,MGC2S104080,,,
6732,2025-12-15 12:35:05+00,Sarah,OP3,01008100162502651125121021MGC2S104079,536713-002,MGC2S104079,,,
6730,2025-12-15 12:17:04+00,Sarah,OP3,01008100162502651125121021MGC2S104078,536713-002,MGC2S104078,,,
6700,2025-12-15 10:58:48+00,Sarah,OP3,01008100162502651125121021MGC2S104077,536713-002,MGC2S104077,,,
6686,2025-12-15 10:20:28+00,Sarah,OP3,01008100162502651125121021MGC2S104076,536713-002,MGC2S104076,,,
6671,2025-12-15 09:39:43+00,Sarah,OP3,01008100162502651125121021MGC2S104075,536713-002,MGC2S104075,,,
6661,2025-12-15 09:08:43+00,Sarah,OP3,01008100162502651125121021MGC2S104074,536713-002,MGC2S104074,,,
6647,2025-12-15 08:12:16+00,Sarah,OP3,01008100162502651125121021MGC2S104073,536713-002,MGC2S104073,,,
6644,2025-12-15 07:55:29+00,Sarah,OP3,01008100162502651125121021MGC2S104072,536713-002,MGC2S104072,,,
6618,2025-12-15 06:58:37+00,Kiara,OP11,01008100162502651125121021MGC2S104068,536713-002,MGC2S104068,,,
11793,2025-12-12 19:22:03+00,Kiara,OP11,,536713-002,MGC2S104067,,,
11792,2025-12-12 18:48:18+00,Kiara,OP11,,536713-002,MGC2S104066,,,
11788,2025-12-12 17:59:47+00,Kiara,OP11,,536713-002,MGC2S104065,,,
11787,2025-12-12 17:31:32+00,Kiara,OP11,,536713-002,MGC2S104064,,,
11785,2025-12-12 17:27:02+00,Sarah,OP3,,536713-002,MGC2S104071,,,
11784,2025-12-12 17:26:41+00,Sarah,OP3,,536713-002,MGC2S104070,,,
11779,2025-12-12 16:52:27+00,Sarah,OP3,,536713-002,MGC2S104069,,,
11778,2025-12-12 16:34:08+00,Kiara,OP11,,536713-002,MGC2S104063,,,
11772,2025-12-12 15:54:34+00,Sarah,OP3,,536713-002,MGC2S104062,,,
11771,2025-12-12 15:53:46+00,Kiara,OP11,,536713-002,MGC2S104056,,,
11770,2025-12-12 15:17:18+00,Sarah,OP3,,536713-002,MGC2S104061,,,
11763,2025-12-12 14:58:10+00,Kiara,OP11,,536713-002,MGC2S104055,,,
11762,2025-12-12 14:51:31+00,Sarah,OP3,,536713-002,MGC2S104060,,,
11759,2025-12-12 14:18:36+00,Kiara,OP11,,536713-002,MGC2S104054,,,
11756,2025-12-12 14:05:17+00,Sarah,OP3,,536713-002,MGC2S104059,,,
11752,2025-12-12 13:44:09+00,Kiara,OP11,,536713-002,MGC2S104053,,,
11748,2025-12-12 13:25:48+00,Sarah,OP3,,536713-002,MGC2S104058,,,
11745,2025-12-12 12:24:24+00,Sarah,OP3,,536713-002,MGC2S104057,,,
11743,2025-12-12 11:36:08+00,Sarah,OP3,,536713-002,MGC2S104050,,,
11735,2025-12-11 21:19:38+00,Sarah,OP3,,536713-002,MGC2S104049,,,
11728,2025-12-11 20:42:22+00,Kiara,OP11,,536713-002,MGC2S104052,,,
11726,2025-12-11 20:25:11+00,Sarah,OP3,,536713-002,MGC2S104048,,,
11719,2025-12-11 19:59:44+00,Kiara,OP11,,536713-002,MGC2S104051,,,
11717,2025-12-11 19:55:23+00,Sarah,OP3,,536713-002,MGC2S104047,,,
11709,2025-12-11 19:28:30+00,Kiara,OP11,,536713-002,MGC2S104044,,,
11702,2025-12-11 19:10:53+00,Sarah,OP3,,536713-002,MGC2S104046,,,
11699,2025-12-11 18:56:28+00,Kiara,OP11,,536713-002,MGC2S104043,,,
11695,2025-12-11 18:13:32+00,Sarah,OP3,,536713-002,MGC2S104045,,,
11693,2025-12-11 18:10:10+00,Kiara,OP11,,536713-002,MGC2S104042,,,
11683,2025-12-11 17:36:38+00,Kiara,OP11,,536713-002,MGC2S104041,,,
11681,2025-12-11 17:32:40+00,Sarah,OP3,,536713-002,MGC2S104032,,,
11670,2025-12-11 16:22:47+00,Kiara,OP11,,536713-002,MGC2S104040,,,
11668,2025-12-11 16:01:54+00,Sarah,OP3,,536713-002,MGC2S104031,,,
11656,2025-12-11 15:36:51+00,Kiara,OP11,,536713-002,MGC2S104039,,,
11649,2025-12-11 15:24:10+00,Sarah,OP3,,536713-002,MGC2S104030,,,
11646,2025-12-11 15:09:50+00,Kiara,OP11,,536713-002,MGC2S104038,,,
11637,2025-12-11 14:41:21+00,Sarah,OP3,,536713-002,MGC2S104029,,,
11633,2025-12-11 14:34:31+00,Kiara,OP11,,536713-002,MGC2S104037,,,
11625,2025-12-11 13:59:13+00,Kiara,OP11,,536713-002,MGC2S104036,,,
11623,2025-12-11 13:54:13+00,Sarah,OP3,,536713-002,MGC2S104028,,,
11618,2025-12-11 13:10:59+00,Kiara,OP11,,536713-002,MGC2S104035,,,
11612,2025-12-11 13:03:40+00,Sarah,OP3,,536713-002,MGC2S104027,,,
11605,2025-12-11 12:42:21+00,Sarah,OP3,,536713-002,MGC2S104026,,,
11604,2025-12-11 12:41:17+00,Kiara,OP11,,536713-002,MGC2S104034,,,
11599,2025-12-11 12:11:13+00,Sarah,OP3,,536713-002,MGC2S104025,,,
11598,2025-12-11 12:11:08+00,Kiara,OP11,,536713-002,MGC2S104033,,,
11591,2025-12-10 21:28:54+00,Sarah,OP3,,536713-002,MGC2S104024,,,
11585,2025-12-10 20:50:25+00,Sarah,OP3,,536713-002,MGC2S104023,DG,,
11521,2025-12-10 20:09:47+00,Sarah,OP3,,536713-002,MGC2S104022,,,
11539,2025-12-10 18:01:00+00,Sarah,OP3,,536713-002,MGC2S104019,DG,,
11540,2025-12-10 18:01:00+00,Sarah,OP3,,536713-002,MGC2S104020,,,
11541,2025-12-10 18:01:00+00,Sarah,OP3,,536713-002,MGC2S104021,DG,,
11519,2025-12-10 17:36:50+00,Sarah,OP3,,536713-002,MGC2S104018,,,
11516,2025-12-10 16:28:08+00,Sarah,OP3,,536713-002,MGC2S104017,DG,,
11508,2025-12-10 15:44:51+00,Sarah,OP3,,536713-002,MGC2S104016,,,
11490,2025-12-10 14:56:53+00,Sarah,OP3,,536713-002,MGC2S104015,DG,,
11487,2025-12-10 14:48:53+00,Sarah,OP3,,536713-002,MGC2S104014,DG,,
11477,2025-12-10 14:14:03+00,Sarah,OP3,,536713-002,MGC2S104013,,,
11456,2025-12-10 13:16:05+00,Sarah,OP3,,536713-002,MGC2S104012,DG,,
11453,2025-12-10 13:00:36+00,Sarah,OP3,,536713-002,MGC2S104011,,,
11437,2025-12-10 12:22:06+00,Sarah,OP3,,536713-002,MGC2S104010,,,
11425,2025-12-09 21:36:44+00,Sarah,OP3,,536713-002,MGC2S104009,DG,,
11422,2025-12-09 21:12:44+00,Sarah,OP3,,536713-002,MGC2S104008,DG,,
11415,2025-12-09 20:54:10+00,Sarah,OP3,,536713-002,MGC2S104007,,,
11398,2025-12-09 20:03:26+00,Sarah,OP3,,536713-002,MGC2S104006,DG,,
11395,2025-12-09 19:46:07+00,Sarah,OP3,,536713-002,MGC2S104005,,,
11377,2025-12-09 18:55:37+00,Sarah,OP3,,536713-002,MGC2S104004,DG,,
11366,2025-12-09 18:13:55+00,Sarah,OP3,,536713-002,MGC2S104000,,,
11352,2025-12-09 17:42:07+00,Sarah,OP3,,536713-002,MGC2S103999,DG,,
11350,2025-12-09 17:23:24+00,Sarah,OP3,,536713-002,MGC2S103998,DG,,
11335,2025-12-09 16:23:10+00,Sarah,OP3,,536713-002,MGC2S103997,,,
11319,2025-12-09 15:25:03+00,Sarah,OP3,,536713-002,MGC2S103996,DG-Filter,,
11314,2025-12-09 15:00:01+00,Sarah,OP3,,536713-002,MGC2S103995,DG-Filter out,,
11302,2025-12-09 14:42:17+00,Sarah,OP3,,536713-002,MGC2S103994,,,
11283,2025-12-09 13:29:17+00,Sarah,OP3,,536713-002,MGC2S103993,DG,,
11273,2025-12-09 13:12:09+00,Sarah,OP3,,536713-002,MGC2S103992,,,
11269,2025-12-09 12:56:16+00,Sarah,OP3,,536713-002,MGC2S103991,DG,,
11257,2025-12-09 12:34:59+00,Sarah,OP3,,536713-002,MGC2S103990,DG-Filter out,,
11245,2025-12-09 12:06:10+00,Sarah,OP3,,536713-002,MGC2S103989,DG - Filter out,,
11240,2025-12-08 21:50:26+00,Sarah,OP3,,536713-002,MGC2S103988,DG,,
11237,2025-12-08 21:36:28+00,Sarah,OP3,,536713-002,MGC2S103987,DG,,
11231,2025-12-08 21:20:24+00,Sarah,OP3,,536713-002,MGC2S103986,DG,,
11225,2025-12-08 21:04:29+00,Sarah,OP3,,536713-002,MGC2S103985,DG,,
11214,2025-12-08 20:24:48+00,Sarah,OP3,,536713-002,MGC2S103984,DG,,
11205,2025-12-08 19:57:30+00,Sarah,OP3,,536713-002,MGC2S103983,DG,,
11194,2025-12-08 19:33:25+00,Sarah,OP3,,536713-002,MGC2S103982,DG-Filter out,,
11185,2025-12-08 18:55:33+00,Sarah,OP3,,536713-002,MGC2S103981,DG,,
11181,2025-12-08 18:36:54+00,Sarah,OP3,,536713-002,MGC2S103980,DG-Grease,,
11068,2025-12-06 17:04:42+00,Laura,MAIN,,536713-002,MGC2S103979,,,
11067,2025-12-06 17:04:18+00,Laura,MAIN,,536713-002,MGC2S103978,,,
11066,2025-12-06 17:02:22+00,Laura,MAIN,,536713-002,MGC2S103977,,,
11065,2025-12-06 17:01:59+00,Laura,MAIN,,536713-002,MGC2S103976,,,
11064,2025-12-06 17:01:12+00,Laura,MAIN,,536713-002,MGC2S103975,,,
11063,2025-12-06 17:00:59+00,Laura,MAIN,,536713-002,MGC2S103974,,,
11062,2025-12-06 17:00:46+00,Laura,MAIN,,536713-002,MGC2S103973,,,
11033,2025-12-05 19:42:39+00,Laura,MAIN,,536713-002,MGC2S103972,,,
11014,2025-12-05 18:37:01+00,Debbie,MAIN,,536713-002,MGC2S103968,,,
11013,2025-12-05 18:36:45+00,Debbie,MAIN,,536713-002,MGC2S103967,,,
11012,2025-12-05 18:34:31+00,Laura,MAIN,,536713-002,MGC2S103971,,,
11010,2025-12-05 18:34:08+00,Laura,MAIN,,536713-002,MGC2S103970,,,
11009,2025-12-05 18:33:48+00,Laura,MAIN,,536713-002,MGC2S103966,,,
11008,2025-12-05 18:33:35+00,Laura,MAIN,,536713-002,MGC2S103964,,,
11007,2025-12-05 18:33:08+00,Laura,MAIN,,536713-002,MGC2S103969,,,
